Pokemon,Nat,teamSprite,homeSprite,HP,Atk,Def,SpA,SpD,Spe,Total,Type_I,Type_II,Species,Height,Weight,Ability_I,Ability_Ii,Hidden_Ability,EV_Yield,Egg_Group_I,Egg_Group_Ii,Gender
Obstagoon,862,obstagoon.png,862.png,93,90,101,60,81,95,520,Dark,Normal,Blocking Pokemon,Null,Null,Reckless,Guts,Defiant,Null,Ground,Null,Null
Perrserker,863,perrserker.png,863.png,70,110,100,50,60,50,440,Steel,Null,Viking Pokemon,Null,Null,Battle Armor,Tough Claws,Steely Spirit,Null,Ground,Null,Null
Cursola,864,cursola.png,864.png,60,95,50,145,130,30,510,Ghost,Null,Coral Pokemon,Null,Null,Weak Armor,Null,Perish Body,Null,Water1,Water3,Null
Sirfetch'd,865,sirfetchd.png,865.png,62,135,95,68,82,65,507,Fighting,Null,Wild Duck Pokemon,Null,Null,Steadfast,Null,Scrappy,Null,Ground,Flying,Null
Mr. Rime,866,mr-rime.png,866.png,80,85,75,110,100,70,520,Ice,Psychic,Comedian Pokemon,Null,Null,Tangled Feet,Screen Cleaner,Ice Body,Null,Humanshape,Null,Null
Runerigus,867,runerigus.png,867.png,58,95,145,50,105,30,483,Ground,Ghost,Grudge Pokemon,Null,Null,Wandering Spirit,Null,Null,Null,Mineral,Indeterminate,Null
Milcery,868,milcery.png,868.png,45,40,40,50,61,34,270,Fairy,Null,Cream Pokemon,Null,Null,Sweet Veil,Null,Aroma Veil,Null,Fairy,Indeterminate,Null
Alcremie,869,alcremie.png,869.png,65,60,75,110,121,64,495,Fairy,Null,Cream Pokemon,Null,Null,Sweet Veil,Null,Aroma Veil,Null,Fairy,Indeterminate,Null
Falinks,870,falinks.png,870.png,65,100,100,70,60,75,470,Fighting,Null,Formation Pokemon,Null,Null,Battle Armor,Null,Defiant,Null,Fairy,Mineral,Null
Pincurchin,871,pincurchin.png,871.png,48,101,95,91,85,15,435,Electric,Null,Sea Urchin Pokemon,Null,Null,Lightning Rod,Null,Electric Surge,Null,Water1,Indeterminate,Null
Snom,872,snom.png,872.png,30,25,35,45,30,20,185,Ice,Bug,Worm Pokemon,Null,Null,Shield Dust,Null,Ice Scales,Null,Bug,Null,Null
Frosmoth,873,frosmoth.png,873.png,70,65,60,125,90,65,475,Ice,Bug,Frost Moth Pokemon,Null,Null,Shield Dust,Null,Ice Scales,Null,Bug,Null,Null
Stonjourner,874,stonjourner.png,874.png,100,125,135,20,20,70,470,Rock,Null,Big Rock Pokemon,Null,Null,Power Spot,Null,Null,Null,Mineral,Null,Null
Eiscue,875,eiscue.png,875.png,75,80,110,65,90,50,470,Ice,Null,Penguin Pokemon,Null,Null,Ice Face,Null,Null,Null,Ground,Water1,Null
Indeedee,876,indeedee.png,876.png,70,55,65,95,105,85,475,Psychic,Normal,Emotion Pokemon,Null,Null,Inner Focus,Synchronize,Psychic Surge,Null,Fairy,Null,Null
Morpeko,877,morpeko.png,877.png,58,95,58,70,58,97,436,Electric,Dark,Two-Sided Pokemon,Null,Null,Hunger Switch,Null,Null,Null,Ground,Fairy,Null
Cufant,878,cufant.png,878.png,72,80,49,40,49,40,330,Steel,Null,Copperderm Pokemon,Null,Null,Sheer Force,Null,Heavy Metal,Null,Ground,Mineral,Null
Copperajah,879,copperajah.png,879.png,122,120,69,80,69,30,500,Steel,Null,Copperderm Pokemon,Null,Null,Sheer Force,Null,Heavy Metal,Null,Ground,Mineral,Null
Dracozolt,880,dracozolt.png,880.png,90,100,90,80,70,75,505,Electric,Dragon,Fossil Pokemon,Null,Null,Volt Absorb,Hustle,Sand Rush,Null,No-Eggs,Null,Null
Arctozolt,881,arctozolt.png,881.png,90,100,90,90,80,55,505,Electric,Ice,Fossil Pokemon,Null,Null,Volt Absorb,Static,Slush Rush,Null,No-Eggs,Null,Null
Dracovish,882,dracovish.png,882.png,90,90,100,70,80,75,505,Water,Dragon,Fossil Pokemon,Null,Null,Water Absorb,Strong Jaw,Sand Rush,Null,No-Eggs,Null,Null
Arctovish,883,arctovish.png,883.png,90,90,100,80,90,55,505,Water,Ice,Fossil Pokemon,Null,Null,Water Absorb,Ice Body,Slush Rush,Null,No-Eggs,Null,Null
Duraludon,884,duraludon.png,884.png,70,95,115,120,50,85,535,Steel,Dragon,Alloy Pokemon,Null,Null,Light Metal,Heavy Metal,Stalwart,Null,Mineral,Dragon,Null
Dreepy,885,dreepy.png,885.png,28,60,30,40,30,82,270,Dragon,Ghost,Lingering Pokemon,Null,Null,Clear Body,Infiltrator,Cursed Body,Null,Indeterminate,Dragon,Null
Drakloak,886,drakloak.png,886.png,68,80,50,60,50,102,410,Dragon,Ghost,Caretaker Pokemon,Null,Null,Clear Body,Infiltrator,Cursed Body,Null,Indeterminate,Dragon,Null
Dragapult,887,dragapult.png,887.png,88,120,75,100,75,142,600,Dragon,Ghost,Stealth Pokemon,Null,Null,Clear Body,Infiltrator,Cursed Body,Null,Indeterminate,Dragon,Null
Zacian,888,zacian.png,888.png,92,150,115,80,115,148,700,Fairy,Steel,Warrior Pokemon,Null,Null,Intrepid Sword,Null,Null,Null,No-Eggs,Null,Null
Zamazenta,889,zamazenta.png,889.png,92,120,140,80,140,128,700,Fighting,Steel,Warrior Pokemon,Null,Null,Dauntless Shield,Null,Null,Null,No-Eggs,Null,Null
Eternatus,890,eternatus.png,890.png,140,85,95,145,95,130,690,Poison,Dragon,Gigantic Pokemon,Null,Null,Pressure,Null,Null,Null,No-Eggs,Null,Null
Kubfu,891,kubfu.png,891.png,60,90,60,53,50,72,385,Fighting,Null,Wushu Pokemon,Null,Null,Inner Focus,Null,Null,Null,No-Eggs,Null,Null
Urshifu,892,urshifu.png,892.png,100,130,100,63,60,97,550,Fighting,Dark,Wushu Pokemon,Null,Null,Unseen Fist,Null,Null,Null,No-Eggs,Null,Null
Zarude,893,zarude.png,893.png,105,120,105,70,95,105,600,Dark,Grass,Rogue Monkey Pokemon,Null,Null,Leaf Guard,Null,Null,Null,No-Eggs,Null,Null
Regieleki,894,regieleki.png,894.png,80,100,50,100,50,200,580,Electric,Null,Electron Pokemon,Null,Null,Transistor,Null,Null,Null,No-Eggs,Null,Null
Regidrago,895,regidrago.png,895.png,200,100,50,100,50,80,580,Dragon,Null,Dragon Orb Pokemon,Null,Null,Dragons Maw,Null,Null,Null,No-Eggs,Null,Null
Glastrier,896,glastrier.png,896.png,100,145,130,65,110,30,580,Ice,Null,Wild Horse Pokemon,Null,Null,Chilling Neigh,Null,Null,Null,No-Eggs,Null,Null
Spectrier,897,spectrier.png,897.png,100,65,60,145,80,130,580,Ghost,Null,Swift Horse Pokemon,Null,Null,Grim Neigh,Null,Null,Null,No-Eggs,Null,Null
Calyrex,898,calyrex.png,898.png,100,80,80,80,80,80,500,Psychic,Grass,King Pokemon,Null,Null,Unnerve,Null,Null,Null,No-Eggs,Null,Null
Wyrdeer,899,wyrdeer.png,899.png,103,105,72,105,75,65,525,Normal,Psychic,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Kleavor,900,kleavor.png,900.png,70,130,95,45,75,85,500,Bug,Rock,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Ursaluna,901,ursaluna.png,901.png,130,140,105,45,80,50,550,Ground,Normal,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Basculegion,902,basculegion.png,902.png,120,112,65,80,75,78,530,Water,Ghost,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Sneasler,903,sneasler.png,903.png,80,130,60,40,80,120,510,Poison,Fighting,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Overqwil,904,overqwil.png,904.png,85,115,95,65,65,85,510,Dark,Poison,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Enamorus,905,enamorus.png,905.png,74,115,70,135,80,106,580,Fairy,Flying,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Sprigatito,906,sprigatito.png,906.png,40,61,54,45,45,65,310,Grass,Null,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Floragato,907,floragato.png,907.png,61,80,63,60,63,83,410,Grass,Null,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Meowscarada,908,meowscarada.png,908.png,76,110,70,81,70,123,530,Grass,Dark,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Fuecoco,909,fuecoco.png,909.png,67,45,59,63,40,36,310,Fire,Null,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Crocalor,910,crocalor.png,910.png,81,55,78,90,58,49,411,Fire,Null,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Skeledirge,911,skeledirge.png,911.png,104,75,100,110,75,66,530,Fire,Ghost,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Quaxly,912,quaxly.png,912.png,55,65,45,50,45,50,310,Water,Null,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Quaxwell,913,quaxwell.png,913.png,70,85,65,65,60,65,410,Water,Null,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Quaquaval,914,quaquaval.png,914.png,85,120,80,85,75,85,530,Water,Fighting,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Lechonk,915,lechonk.png,915.png,54,45,40,35,45,35,254,Normal,Null,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Oinkologne,916,oinkologne.png,916.png,110,100,75,59,80,65,489,Normal,Null,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Tarountula,917,tarountula.png,917.png,35,41,45,29,40,20,210,Bug,Null,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Spidops,918,spidops.png,918.png,60,79,92,52,86,35,404,Bug,Null,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Nymble,919,nymble.png,919.png,33,46,40,21,25,45,210,Bug,Null,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Lokix,920,lokix.png,920.png,71,102,78,52,55,92,450,Bug,Dark,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Pawmi,921,pawmi.png,921.png,45,50,20,40,25,60,240,Electric,Null,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Pawmo,922,pawmo.png,922.png,60,75,40,50,40,85,350,Electric,Fighting,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Pawmot,923,pawmot.png,923.png,70,115,70,70,60,105,490,Electric,Fighting,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Tandemaus,924,tandemaus.png,924.png,50,50,45,40,45,75,305,Normal,Null,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Maushold,925,maushold.png,925.png,74,75,70,65,75,111,470,Normal,Null,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Fidough,926,fidough.png,926.png,37,55,70,30,55,65,312,Fairy,Null,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Dachsbun,927,dachsbun.png,927.png,57,80,115,50,80,95,477,Fairy,Null,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Smoliv,928,smoliv.png,928.png,41,35,45,58,51,30,260,Grass,Normal,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Dolliv,929,dolliv.png,929.png,52,53,60,78,78,33,354,Grass,Normal,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Arboliva,930,arboliva.png,930.png,78,69,90,125,109,39,510,Grass,Normal,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Squawkabilly,931,squawkabilly.png,931.png,82,96,51,45,51,92,417,Normal,Flying,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Nacli,932,nacli.png,932.png,55,55,75,35,35,25,280,Rock,Null,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Naclstack,933,naclstack.png,933.png,60,60,100,35,65,35,355,Rock,Null,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Garganacl,934,garganacl.png,934.png,100,100,130,45,90,35,500,Rock,Null,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Charcadet,935,charcadet.png,935.png,40,50,40,50,40,35,255,Fire,Null,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Armarouge,936,armarouge.png,936.png,85,60,100,125,80,75,525,Fire,Psychic,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Ceruledge,937,ceruledge.png,937.png,75,125,80,60,100,85,525,Fire,Ghost,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Tadbulb,938,tadbulb.png,938.png,61,31,41,59,35,45,272,Electric,Null,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Bellibolt,939,bellibolt.png,939.png,109,64,91,103,83,45,495,Electric,Null,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Wattrel,940,wattrel.png,940.png,40,40,35,55,40,70,280,Electric,Flying,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Kilowattrel,941,kilowattrel.png,941.png,70,70,60,105,60,125,490,Electric,Flying,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Machiff,942,machiff.png,942.png,60,78,60,40,51,51,340,Dark,Null,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Mabosstiff,943,mabosstiff.png,943.png,80,120,90,60,70,85,505,Dark,Null,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Shroodle,944,shroodle.png,944.png,40,65,35,40,35,75,290,Poison,Normal,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Grafaiai,945,grafaiai.png,945.png,63,95,65,80,72,110,485,Poison,Normal,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Bramblin,946,bramblin.png,946.png,40,65,30,45,35,60,275,Grass,Ghost,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Brambleghast,947,brambleghast.png,947.png,55,115,70,80,70,90,480,Grass,Ghost,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Toedscool,948,toedscool.png,948.png,40,40,35,50,100,70,335,Ground,Grass,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Toedscruel,949,toedscruel.png,949.png,80,70,65,80,120,100,515,Ground,Grass,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Klawf,950,klawf.png,950.png,70,100,115,35,55,75,450,Rock,Null,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Capsakid,951,capsakid.png,951.png,50,62,40,62,40,50,304,Grass,Null,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Scovillain,952,scovillain.png,952.png,65,108,65,108,65,75,486,Grass,Fire,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Rellor,953,rellor.png,953.png,41,50,60,31,58,30,270,Bug,Null,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Rabsca,954,rabsca.png,954.png,75,50,85,115,100,45,470,Bug,Psychic,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Flittle,955,flittle.png,955.png,30,35,30,55,30,75,255,Psychic,Null,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Espathra,956,espathra.png,956.png,95,60,60,101,60,105,481,Psychic,Null,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Tinkatink,957,tinkatink.png,957.png,50,45,45,35,64,58,297,Fairy,Steel,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Tinkatuff,958,tinkatuff.png,958.png,65,55,55,45,82,78,380,Fairy,Steel,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Tinkaton,959,tinkaton.png,959.png,85,75,77,70,105,94,506,Fairy,Steel,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Wiglett,960,wiglett.png,960.png,10,55,25,35,25,95,245,Water,Null,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Wugtrio,961,wugtrio.png,961.png,35,100,50,50,70,120,425,Water,Null,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Bombirdier,962,bombirdier.png,962.png,70,103,85,60,85,82,485,Flying,Dark,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Finizen,963,finizen.png,963.png,70,45,40,45,40,75,315,Water,Null,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Palafin,964,palafin.png,964.png,100,70,72,53,62,100,457,Water,Null,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Varoom,965,varoom.png,965.png,45,70,63,30,45,47,300,Steel,Poison,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Revavroom,966,revavroom.png,966.png,80,119,90,54,67,90,500,Steel,Poison,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Cyclizar,967,cyclizar.png,967.png,70,95,65,85,65,121,501,Dragon,Normal,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Orthworm,968,orthworm.png,968.png,70,85,145,60,55,65,480,Steel,Null,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Glimmet,969,glimmet.png,969.png,48,35,42,105,60,60,350,Rock,Poison,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Glimmora,970,glimmora.png,970.png,83,55,90,130,81,86,525,Rock,Poison,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Greavard,971,greavard.png,971.png,50,61,60,30,55,34,290,Ghost,Null,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Houndstone,972,houndstone.png,972.png,72,101,100,50,97,68,488,Ghost,Null,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Flamigo,973,flamigo.png,973.png,82,115,74,75,64,90,500,Flying,Fighting,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Cetoddle,974,cetoddle.png,974.png,108,68,45,30,40,43,334,Ice,Null,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Cetitan,975,cetitan.png,975.png,170,113,65,45,55,73,521,Ice,Null,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Veluza,976,veluza.png,976.png,90,102,73,78,65,70,478,Water,Psychic,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Dondozo,977,dondozo.png,977.png,150,100,115,65,65,35,530,Water,Null,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Tatsugiri,978,tatsugiri.png,978.png,68,50,60,120,95,82,475,Dragon,Water,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Annihilape,979,annihilape.png,979.png,110,115,80,50,90,90,535,Fighting,Ghost,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Clodsire,980,clodsire.png,980.png,130,75,60,45,100,20,430,Poison,Ground,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Farigiraf,981,farigiraf.png,981.png,120,90,70,110,70,60,520,Normal,Psychic,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Dudunsparce,982,dudunsparce.png,982.png,125,100,80,85,75,55,520,Normal,Null,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Kingambit,983,kingambit.png,983.png,100,135,120,60,85,50,550,Dark,Steel,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Great Tusk,984,great tusk.png,984.png,115,131,131,53,53,87,570,Ground,Fighting,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Scream Tail,985,scream tail.png,985.png,115,65,99,65,115,111,570,Fairy,Psychic,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Brute Bonnet,986,brute bonnet.png,986.png,111,127,99,79,99,55,570,Grass,Dark,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Flutter Mane,987,flutter mane.png,987.png,55,55,55,135,135,135,570,Ghost,Fairy,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Slither Wing,988,slither wing.png,988.png,85,135,79,85,105,81,570,Bug,Fighting,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Sandy Shocks,989,sandy shocks.png,989.png,85,81,97,121,85,101,570,Electric,Ground,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Iron Treads,990,iron treads.png,990.png,90,112,120,72,70,106,570,Ground,Steel,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Iron Bundle,991,iron bundle.png,991.png,56,80,114,124,60,136,570,Ice,Water,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Iron Hands,992,iron hands.png,992.png,154,140,108,50,68,50,570,Fighting,Electric,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Iron Jugulis,993,iron jugulis.png,993.png,94,80,86,122,80,108,570,Dark,Flying,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Iron Moth,994,iron moth.png,994.png,80,70,60,140,110,110,570,Fire,Poison,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Iron Thorns,995,iron thorns.png,995.png,100,134,110,70,84,72,570,Rock,Electric,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Frigibax,996,frigibax.png,996.png,65,75,45,35,45,55,320,Dragon,Ice,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Arctibax,997,arctibax.png,997.png,90,95,66,45,65,62,423,Dragon,Ice,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Baxcalibur,998,baxcalibur.png,998.png,115,145,92,75,86,87,600,Dragon,Ice,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Gimmighoul,999,gimmighoul.png,999.png,45,30,70,75,70,10,300,Ghost,Null,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Gholdengo,1000,gholdengo.png,1000.png,87,60,95,133,91,84,550,Steel,Ghost,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Wo-Chien,1001,wo-chien.png,1001.png,85,85,100,95,135,70,570,Dark,Grass,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Chien-Pao,1002,chien-pao.png,1002.png,80,120,80,90,65,135,570,Dark,Ice,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Ting-Lu,1003,ting-lu.png,1003.png,155,110,125,55,80,45,570,Dark,Ground,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Chi-Yu,1004,chi-yu.png,1004.png,55,80,80,135,120,100,570,Dark,Fire,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Roaring Moon,1005,roaring moon.png,1005.png,105,139,71,55,101,119,590,Dragon,Dark,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Iron Valiant,1006,iron valiant.png,1006.png,74,130,90,120,60,116,590,Fairy,Fighting,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Koraidon,1007,koraidon.png,1007.png,100,135,115,85,100,135,670,Fighting,Dragon,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
Miraidon,1008,miraidon.png,1008.png,100,85,100,135,115,135,670,Electric,Dragon,null,Null,Null,Null,Null,Null,Null,Null,Null,Null
